EVENTTYPESEQ	COMPENSATIONDATE	ISRUNNABLE	PRODUCTNAME	GENERICATTRIBUTE1	VALUE
8981	12-28-2013 00:00:00	0	Monaco	Violin Memory	68775
8982	12-30-2013 00:00:00	0	Webcom	Electronics for Imaging (EFI)	110000
8705	12-30-2013 00:00:00	0	Webcom	Electronics for Imaging (EFI)	40000
8982	12-30-2013 00:00:00	0	Webcom	NTELOS Communications Inc.	144788
8982	12-30-2013 00:00:00	0	Monaco	NTELOS Communications Inc.	144788
8982	12-30-2013 00:00:00	0	Monaco	NTELOS Communications Inc.	237600
8705	12-30-2013 00:00:00	0	Monaco	NTELOS Communications Inc.	32400
8705	12-30-2013 00:00:00	0	Webcom	NTELOS Communications Inc.	7239
8705	12-30-2013 00:00:00	0	Monaco	NTELOS Communications Inc.	28800
9185	12-30-2013 00:00:00	0	On-Premise License	Tokio Marine Life Malaysia	80000
9186	12-30-2013 00:00:00	0	Maintenance	Tokio Marine Life Malaysia	16000
9185	12-30-2013 00:00:00	0	On-Premise License	Tokio Marine Life Malaysia	20000
9186	12-30-2013 00:00:00	0	Maintenance	Tokio Marine Life Malaysia	4000
8982	12-30-2013 00:00:00	0	Monaco	Zimmer Inc.	122850
8705	12-30-2013 00:00:00	0	Monaco	Zimmer Inc.	6143
8881	12-30-2013 00:00:00	0	Training	Zimmer Inc.	14333
8705	12-30-2013 00:00:00	0	Leadformix	ValuePT system India	9667
8705	12-30-2013 00:00:00	0	Litmos	USA Contact Point	11388
8982	12-30-2013 00:00:00	0	iCentera	"Zimmer Holdings, Inc. -1"	96050
8881	12-31-2013 00:00:00	0	Services	"Biogen Idec, Inc."	0
8705	12-31-2013 00:00:00	0	Webcom	Truven Helath	50700
8881	12-31-2013 00:00:00	0	Services	Truven Helath	0
8981	12-31-2013 00:00:00	0	Webcom	Truven Helath	101400
8982	12-31-2013 00:00:00	0	iCentera	"Zimmer Holdings, Inc. -1"	174240
8705	12-31-2013 00:00:00	0	iCentera	"Zimmer Holdings, Inc. -1"	17860
8705	12-31-2013 00:00:00	0	Monaco	"Medidata Solutions, Inc."	31112
8982	12-31-2013 00:00:00	0	Monaco	Quintiles Transnational Corp.	182070
8705	12-31-2013 00:00:00	0	Monaco	Quintiles Transnational Corp.	9102
8705	12-31-2013 00:00:00	0	Monaco	IMS Health	106683
8705	12-31-2013 00:00:00	0	Monaco	IMS Health	69020
9182	12-31-2013 00:00:00	0	Maintenance	American International Assurance Co Ltd : AIA Taiwan	5000
8981	12-31-2013 00:00:00	0	Webcom	Truven Helath	0
8881	12-31-2013 00:00:00	0	Services	JM Family Enterprises	9900
8709	12-31-2013 00:00:00	0			555
8709	12-31-2013 00:00:00	0			323
8982	01-01-2014 00:00	0	Webcom	Atlas Copco	128500
8705	01-01-2014 00:00	0	Monaco	"Biogen Idec, Inc."	68683
8982	01-01-2014 00:00	0	Monaco	"Biogen Idec, Inc."	99326
8881	01-01-2014 00:00	0	Services	Novartis Pharma AG	25000
8881	01-01-2014 00:00	0	Services	"Biogen Idec, Inc."	22000
8982	01-01-2014 00:00	0	Webcom	Beam Communications PTY Ltd	1080
8705	01-01-2014 00:00	0	Webcom	Beam Communications PTY Ltd	54
8881	01-01-2014 00:00	0	Training	BlueCross BlueShield of Florida	30000
9186	01-01-2014 00:00	0	Maintenance	AXA Seguros S.A. De C.V.	9299
9182	01-01-2014 00:00	0	Maintenance	AXA Seguros S.A. De C.V.	185972
9182	01-01-2014 00:00	0	Maintenance	Unisys Corporation	21609
9382	01-01-2014 00:00	0	Maintenance	Unisys Corporation	1080
9182	01-01-2014 00:00	0	Maintenance	HSBC Hong Kong	510000
9382	01-01-2014 00:00	0	Maintenance	HSBC Hong Kong	10200
8982	01-01-2014 00:00	0	BPO	Ecolab USA Inc.	245000
8881	01-01-2014 00:00	0	Training	"PointClickCare, Inc"	5500
8982	01-01-2014 00:00	0	Term License	BlueCross of NE Pennsylvania	5000
8881	01-01-2014 00:00	0	Services	Novartis Pharma AG	132250
8881	01-01-2014 00:00	0	Services	Novartis Pharma AG	23750
9182	01-01-2014 00:00	0	Maintenance	AIA Singapore Private Limited	35000
9182	01-01-2014 00:00	0	Maintenance	Asuransi Jiwa Generali Indonesia	10200
8709	01-01-2014 00:00	0	Training	"PointClickCare, Inc"	409
8709	01-01-2014 00:00	0	BPO	Ecolab USA Inc.	613
8709	01-01-2014 00:00	0	Term License	BlueCross of NE Pennsylvania	13
8705	01-02-2014 00:00	0	Litmos	Amazon Seller Services	588
8982	01-03-2014 00:00	0	BPO	Vodafone Ltd (UK)	173240
8705	01-03-2014 00:00	0	BPO	Vodafone Ltd (UK)	268147
8709	01-04-2014 00:00	0	PR Bonus	Violin Memory	1000
8709	01-05-2014 00:00	0	PR Bonus	Vivint	1000
8705	01-07-2014 00:00	0	Litmos	D'viation Solutions	1188
9186	01-09-2014 00:00	0	Maintenance	CIS Brazil	8626
9182	01-09-2014 00:00	0	Maintenance	CIS Brazil	172528
9186	01-09-2014 00:00	0	Maintenance	CIS Brazil	5734
9182	01-09-2014 00:00	0	Maintenance	CIS Brazil	114681
9186	01-09-2014 00:00	0	Maintenance	CIS Brazil	10715
9182	01-09-2014 00:00	0	Maintenance	CIS Brazil	9741
8705	01-09-2014 00:00	0	BPO	CIS Brazil	2435
8982	01-09-2014 00:00	0	BPO	CIS Brazil	48705
8982	01-14-2014 00:00:00	0	Monaco	Comba Telecom Ltd	24996
8881	01-14-2014 00:00:00	0	Services	American General Life Companies (AIG)	3434000
8982	01-16-2014 00:00:00	0	Monaco	JDS Uniphase	166040
8705	01-17-2014 00:00:00	0	Leadformix	InterviewRocket	3000
9182	01-17-2014 00:00:00	0	Maintenance	American International Assurance Bhd.	47040
8982	01-20-2014 00:00:00	0	BPO	Motorola Solutions	138000
8709	01-20-2014 00:00:00	0	BPO	Motorola Solutions	173
8881	01-21-2014 00:00:00	0	Services	TaylorMade Golf Company	18150
8982	01-21-2014 00:00:00	0	Monaco	Intuit Inc.	248141
8705	01-21-2014 00:00:00	0	Monaco	Intuit Inc.	10207
8709	01-21-2014 00:00:00	0	Services	TaylorMade Golf Company	91
8881	01-23-2014 00:00:00	0	Services	"CA, Inc."	25000
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	90605
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	1482
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	17472
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	90605
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	1482
8982	01-23-2014 00:00:00	0	Webcom	Telstra International Limited	17472
8709	01-23-2014 00:00:00	0	Services	"CA, Inc."	125
8705	01-27-2014 00:00:00	0	Monaco	Cadence Design Systems	35804
8709	01-27-2014 00:00:00	0	Monaco	Cadence Design Systems	858
8705	01-29-2014 00:00:00	0	Monaco	"Blue Coat Systems, Inc."	19710
8881	01-29-2014 00:00:00	0	Services	"iPayment, Inc."	243560
8705	01-29-2014 00:00:00	0	Monaco	"iPayment, Inc."	96000
8981	01-29-2014 00:00:00	0	Monaco	"iPayment, Inc."	384000
8982	01-29-2014 00:00:00	0	Webcom	JDV Equipment Corp.	6300
8705	01-29-2014 00:00:00	0	Webcom	JDV Equipment Corp.	315
8982	01-29-2014 00:00:00	0	Webcom	OnePointe Solutions	4410
8705	01-29-2014 00:00:00	0	Webcom	OnePointe Solutions	221
8981	01-29-2014 00:00:00	0	Monaco	"Blue Coat Systems, Inc."	18068
8709	01-29-2014 00:00:00	0	Webcom	OnePointe Solutions	11
8709	01-29-2014 00:00:00	0	Webcom	OnePointe Solutions	6
8709	01-29-2014 00:00:00	0	Webcom	JDV Equipment Corp.	16
8709	01-29-2014 00:00:00	0	Webcom	JDV Equipment Corp.	8
8709	01-29-2014 00:00:00	0	Monaco	"Blue Coat Systems, Inc."	236
8709	01-29-2014 00:00:00	0	Services	"iPayment, Inc."	1218
8709	01-29-2014 00:00:00	0	Monaco	"iPayment, Inc."	1151
8709	01-29-2014 00:00:00	0	Monaco	"iPayment, Inc."	960
8982	01-30-2014 00:00:00	0	Monaco	Dow Jones & Company	200000
9684	01-31-2014 00:00:00	0			11333
8982	01-31-2014 00:00:00	0	Webcom	Dorma Automatics Pty Ltd	33248
8705	01-31-2014 00:00:00	0	Webcom	Dorma Automatics Pty Ltd	1995
9185	01-31-2014 00:00:00	0	On-Premise License	ICM Advisory Sp Z.O.O	227161
9186	01-31-2014 00:00:00	0	Maintenance	ICM Advisory Sp Z.O.O	32711
9182	01-31-2014 00:00:00	0	Maintenance	ICM Advisory Sp Z.O.O	104731
8982	01-31-2014 00:00:00	0	Monaco	Home Depot	318354
8705	01-31-2014 00:00:00	0	Monaco	Home Depot	4775
8705	01-31-2014 00:00:00	0	iCentera	Cree Inc.	2673
9182	01-31-2014 00:00:00	0	Maintenance	Mentor Graphics Corporation	111921
9382	01-31-2014 00:00:00	0	Maintenance	Mentor Graphics Corporation	5596
9182	01-31-2014 00:00:00	0	Maintenance	Verizon Services Corp	105735
9382	01-31-2014 00:00:00	0	Maintenance	Verizon Services Corp	5287
9182	01-31-2014 00:00:00	0	Maintenance	Lowes Companies Inc	60480
8982	01-31-2014 00:00:00	0	Webcom	M5 Networks	14112
8705	01-31-2014 00:00:00	0	Webcom	M5 Networks	706
8982	01-31-2014 00:00:00	0	Webcom	M5 Networks	12540
8705	01-31-2014 00:00:00	0	Webcom	M5 Networks	627
8982	01-31-2014 00:00:00	0	Webcom	"Alpinestars, Inc"	1080
8705	01-31-2014 00:00:00	0	Webcom	"Alpinestars, Inc"	54
8705	01-31-2014 00:00:00	0	Monaco	"CareFirst of Maryland, Inc"	499800
8705	01-31-2014 00:00:00	0	Monaco	"CareFirst of Maryland, Inc"	249900
8705	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	249900
8981	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	1999200
8705	01-31-2014 00:00:00	0	Webcom	Dell (EUROPE)	21000
8709	01-31-2014 00:00:00	0	Litmos	"Seguros Monterrey New York Life, S.A. De C.V."	-14990
8709	01-31-2014 00:00:00	0	Webcom	M5 Networks	28
8709	01-31-2014 00:00:00	0	Webcom	M5 Networks	18
8709	01-31-2014 00:00:00	0	Webcom	"Alpinestars, Inc"	3
8709	01-31-2014 00:00:00	0	Webcom	"Alpinestars, Inc"	1
8709	01-31-2014 00:00:00	0	Webcom	M5 Networks	25
8709	01-31-2014 00:00:00	0	Webcom	M5 Networks	16
8709	01-31-2014 00:00:00	0	Monaco	Home Depot	796
8709	01-31-2014 00:00:00	0	Monaco	Home Depot	47
8709	01-31-2014 00:00:00	0	iCentera	Cree Inc.	26
8709	01-31-2014 00:00:00	0	Monaco	"CareFirst of Maryland, Inc"	2468
8709	01-31-2014 00:00:00	0	Monaco	"CareFirst of Maryland, Inc"	1975
8709	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	494
8709	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	4998
8709	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	2854
8709	01-31-2014 00:00:00	0	Maintenance	Regions Financial	9472
8709	01-31-2014 00:00:00	0	Webcom	"CareFirst of Maryland, Inc"	5313
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	5119
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	1379
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	682
8709	01-31-2014 00:00:00	0	Monaco	Brocade Communications Systems Inc	2893
8709	01-31-2014 00:00:00	0	Monaco	Brocade Communications Systems Inc	915
8709	01-31-2014 00:00:00	0	Monaco	Brocade Communications Systems Inc	421
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	2208
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	594
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	265
8709	01-31-2014 00:00:00	0	Monaco	"Concentra, Inc."	362
8709	01-31-2014 00:00:00	0	Monaco	"Concentra, Inc."	96
8709	01-31-2014 00:00:00	0	Monaco	"Concentra, Inc."	84
8709	01-31-2014 00:00:00	0	Maintenance	IBM India	179
8709	01-31-2014 00:00:00	0	Maintenance	IBM India	45
8709	01-31-2014 00:00:00	0	BPO	Lanier Pty Ltd	506
8709	01-31-2014 00:00:00	0	BPO	Lanier Pty Ltd	169
8709	01-31-2014 00:00:00	0	BPO	Lanier Pty Ltd	58
8709	01-31-2014 00:00:00	0	Managed Services	Idea Cellular	2531
8709	01-31-2014 00:00:00	0	Managed Services	Idea Cellular	844
8709	01-31-2014 00:00:00	0	Managed Services	Idea Cellular	292
8709	01-31-2014 00:00:00	0	Monaco	"Philips Electronics, NA-Phillips IT Applications"	1466
8709	01-31-2014 00:00:00	0	Monaco	"Philips Electronics, NA-Phillips IT Applications"	401
8709	01-31-2014 00:00:00	0	Monaco	"Philips Electronics, NA-Phillips IT Applications"	313
8709	01-31-2014 00:00:00	0	Maintenance	Aetna Life Insurance Co.	3232
8709	01-31-2014 00:00:00	0	Maintenance	Aetna Life Insurance Co.	348
8709	01-31-2014 00:00:00	0	Maintenance	Aetna Life Insurance Co.	120
8709	01-31-2014 00:00:00	0	On-Premise License	"Seguros Monterrey New York Life, S.A. De C.V."	50760
8709	01-31-2014 00:00:00	0	On-Premise License	"Seguros Monterrey New York Life, S.A. De C.V."	2931
8709	01-31-2014 00:00:00	0	Maintenance	AXA Equitable Life	3241
8709	01-31-2014 00:00:00	0	Maintenance	AXA Equitable Life	349
8709	01-31-2014 00:00:00	0	Maintenance	AXA Equitable Life	120
8709	01-31-2014 00:00:00	0	Maintenance	Sprint -Nextel	2944
8709	01-31-2014 00:00:00	0	Maintenance	Sprint -Nextel	291
8709	01-31-2014 00:00:00	0	Maintenance	Sprint -Nextel	291
8709	01-31-2014 00:00:00	0	iCentera	Quantum Corporation	598
8709	01-31-2014 00:00:00	0	iCentera	Quantum Corporation	150
8709	01-31-2014 00:00:00	0	iCentera	Quantum Corporation	150
8709	01-31-2014 00:00:00	0	Monaco	"John Hancock Financial Services, Inc."	21938
8709	01-31-2014 00:00:00	0	Monaco	"John Hancock Financial Services, Inc."	3800
8709	01-31-2014 00:00:00	0	Monaco	Health Care Service Corporation	5550
8709	01-31-2014 00:00:00	0	Monaco	Health Care Service Corporation	1388
8709	01-31-2014 00:00:00	0	Monaco	Health Care Service Corporation	2700
8709	01-31-2014 00:00:00	0	Monaco	Health Care Service Corporation	312
8709	01-31-2014 00:00:00	0	Monaco	Combined Insurance Co. of America	19848
8709	01-31-2014 00:00:00	0	Monaco	Combined Insurance Co. of America	6307
8709	01-31-2014 00:00:00	0	Monaco	Combined Insurance Co. of America	3298
8709	01-31-2014 00:00:00	0	Webcom	Schneider  Electric	1313
8709	01-31-2014 00:00:00	0	Webcom	Schneider  Electric	491
8709	01-31-2014 00:00:00	0	Webcom	Schneider  Electric	152
8709	01-31-2014 00:00:00	0	Monaco	Quintiles Transnational Corp.	1502
8709	01-31-2014 00:00:00	0	Monaco	Quintiles Transnational Corp.	494
8709	01-31-2014 00:00:00	0	Monaco	Quintiles Transnational Corp.	320
8709	01-31-2014 00:00:00	0	Monaco	"Medidata Solutions, Inc."	1400
8709	01-31-2014 00:00:00	0	Monaco	"Medidata Solutions, Inc."	755
8709	01-31-2014 00:00:00	0	Monaco	"Medidata Solutions, Inc."	162
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	5876
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	1579
8709	01-31-2014 00:00:00	0	Monaco	Novartis Pharma AG	384
8709	01-31-2014 00:00:00	0	Actek	HealthPlus of Michigan	18000
8709	01-31-2014 00:00:00	0	Actek	HealthPlus of Michigan	1559
8709	01-31-2014 00:00:00	0	BPO	Gateway Health Plan	2667
8709	01-31-2014 00:00:00	0	BPO	Gateway Health Plan	154
8709	01-31-2014 00:00:00	0	Webcom	"Flow Design, Inc."	569
8709	01-31-2014 00:00:00	0	Webcom	"Flow Design, Inc."	162
8709	01-31-2014 00:00:00	0	Webcom	"Flow Design, Inc."	121
8709	01-31-2014 00:00:00	0	Monaco	Megapath (COVAD)	667
8709	01-31-2014 00:00:00	0	Monaco	Megapath (COVAD)	144
8709	01-31-2014 00:00:00	0	Monaco	Megapath (COVAD)	118
8705	02-01-2014 00:00	0	Litmos	Bigcube	-990
8705	02-01-2014 00:00	0	Litmos	Fhyzics Business Consultants Private Limited	1548
8881	02-01-2014 00:00	0	Services	Ingersoll-Rand Company	37500
8982	02-01-2014 00:00	0	Maintenance	Vodafone Espana (Spain)	226813
9186	02-01-2014 00:00	0	Maintenance	Vodafone Espana (Spain)	11132
8982	02-01-2014 00:00	0	Maintenance	Vodacom (Pty) Ltd	128027
9186	02-01-2014 00:00	0	Maintenance	Vodacom (Pty) Ltd	6913
9186	02-01-2014 00:00	0	Maintenance	France Telecom/ Orange France	10171
8982	02-01-2014 00:00	0	Maintenance	France Telecom/ Orange France	206141
8705	02-01-2014 00:00	0	Litmos	Animal Jobs Direct	-2739
8881	02-03-2014 00:00	0	Services	"Dolby Laboratories, Inc"	17460
8881	02-03-2014 00:00	0	Services	"Dolby Laboratories, Inc"	9220
8709	02-03-2014 00:00	0	Services	"Dolby Laboratories, Inc"	87
8709	02-03-2014 00:00	0	Services	"Dolby Laboratories, Inc"	46
8705	02-04-2014 00:00	0	Monaco	Hilton Worldwide	1000
8705	02-04-2014 00:00	0	Webcom	Hilton Worldwide	30000
8705	02-04-2014 00:00	0	Territory & Quota	Hilton Worldwide	5000
8705	02-04-2014 00:00	0	Training	Hilton Worldwide	6500
8881	02-04-2014 00:00	0	Services	Intuit Inc.	20040
8709	02-04-2014 00:00	0	Services	Intuit Inc.	100
8705	02-04-2014 00:00	0	Litmos	Finnish Aviation Academy	1188
8982	02-06-2014 00:00	0	Monaco	BlueCross BlueShield of North Carolina	769640
9185	02-06-2014 00:00	0	On-Premise License	Blue Cross Blue Shield North Dakota	147000
9186	02-06-2014 00:00	0	Maintenance	Blue Cross Blue Shield North Dakota	30000
8881	02-07-2014 00:00	0	Services	Atlas Copco AB : Atlas Copco Airpower Shared Admin Services	144141
8982	02-07-2014 00:00	0	Webcom	Telstra International Limited	24991
8982	02-07-2014 00:00	0	Litmos	BSI Group	1338
8982	02-10-2014 00:00	0	Webcom	Careerone	1009
8705	02-10-2014 00:00	0	Webcom	Careerone	152
8705	02-10-2014 00:00	0	Webcom	Careerone	70
8982	02-10-2014 00:00	0	Webcom	Careerone	9178
8705	02-10-2014 00:00	0	Webcom	Careerone	1377
8705	02-10-2014 00:00	0	Webcom	Careerone	640
8982	02-10-2014 00:00	0	Term License	Advantech Technologies Ltd	11178
8982	02-10-2014 00:00	0	Webcom	Infovista	28793
8705	02-11-2014 00:00	0	BPO	Health Net Inc	250000
8705	02-11-2014 00:00	0	Webcom	"MIR3, Inc."	272
8709	02-11-2014 00:00	0	BPO	Health Net Inc	2250
8705	02-11-2014 00:00	0	Litmos	CODEPLAN TRAINING	600
8982	02-11-2014 00:00	0	Webcom	"MIR3, Inc."	18796
8709	02-11-2014 00:00	0	Webcom	"MIR3, Inc."	38
8709	02-11-2014 00:00	0	Webcom	"MIR3, Inc."	7
8705	02-13-2014 00:00:00	0	Litmos	GANTUS TRAINING AB	3240
8709	02-13-2014 00:00:00	0	Litmos	GANTUS TRAINING AB	3240
8705	02-14-2014 00:00:00	0	Training	"Cablevision Lightpath, Inc."	6500
8982	02-14-2014 00:00:00	0	Webcom	Kapish Services Pty Ltd	1581
8705	02-14-2014 00:00:00	0	Webcom	Kapish Services Pty Ltd	79
8982	02-14-2014 00:00:00	0	Maintenance	Vodafone New Zealand	63535
9182	02-14-2014 00:00:00	0	Maintenance	CDW Corporation	15300
8881	02-14-2014 00:00:00	0	Services	Lithium Technologies Inc.	30000
8709	02-14-2014 00:00:00	0	Training	"Cablevision Lightpath, Inc."	32
8881	02-14-2014 00:00:00	0	Services	"Navisite, Inc."	5040
8709	02-14-2014 00:00:00	0	Maintenance	CDW Corporation	389
8709	02-14-2014 00:00:00	0	Services	Lithium Technologies Inc.	150
8881	02-17-2014 00:00:00	0	Services	Henkel AG & Company	50212
8982	02-19-2014 00:00:00	0	Monaco	Payment Processing Inc.	67200
8705	02-19-2014 00:00:00	0	Monaco	Payment Processing Inc.	14400
8709	02-19-2014 00:00:00	0	Monaco	Payment Processing Inc.	134
8709	02-19-2014 00:00:00	0	Monaco	Payment Processing Inc.	346
8981	02-20-2014 00:00:00	0	Monaco	ADT Security Services Inc. - US	94500
8705	02-20-2014 00:00:00	0	Monaco	ADT Security Services Inc. - US	94500
8709	02-20-2014 00:00:00	0	Monaco	ADT Security Services Inc. - US	95
8709	02-20-2014 00:00:00	0	Monaco	ADT Security Services Inc. - US	468
8982	02-20-2014 00:00:00	0	Maintenance	Great Eastern Life Assurance Co. Ltd.	18199
8982	02-20-2014 00:00:00	0	Maintenance	Great Eastern Life Assurance Co. Ltd.	6108
9182	02-21-2014 00:00:00	0	Maintenance	Asuransi Jiwa Generali Indonesia	6615
8705	02-21-2014 00:00:00	0	BPO	"TriNet Group, Inc."	9518
8705	02-21-2014 00:00:00	0	Monaco	Novartis Pharma AG	136230
8705	02-21-2014 00:00:00	0	Leadformix	Direction Software Solutions	2000
8982	02-21-2014 00:00:00	0	Webcom	"ThaiPollutech Machinery Co, Ltd"	882
8709	02-21-2014 00:00:00	0	BPO	"TriNet Group, Inc."	86
8705	02-21-2014 00:00:00	0	Litmos	DLG	8388
8982	02-21-2014 00:00:00	0	Monaco	Novartis Pharma AG	167770
8982	02-24-2014 00:00:00	0	BPO	Eaton Vance Management	45000
8982	02-24-2014 00:00:00	0	Maintenance	Vodafone Egypt Telecommunications	139857
9186	02-24-2014 00:00:00	0	Maintenance	Vodafone Egypt Telecommunications	6993
8705	02-24-2014 00:00:00	0	Litmos	Calzetti & Mariucci	1548
8709	02-24-2014 00:00:00	0	BPO	Eaton Vance Management	45
8705	02-25-2014 00:00:00	0	Monaco	"Medtronic, Inc."	75770
8982	02-25-2014 00:00:00	0	Monaco	"Medtronic, Inc."	181018
8709	02-25-2014 00:00:00	0	Monaco	"Medtronic, Inc."	962
8709	02-25-2014 00:00:00	0	Monaco	"Medtronic, Inc."	362
8709	02-25-2014 00:00:00	0	iCentera	Motorola Solutions	2460
8705	02-25-2014 00:00:00	0	Litmos	Frontline Training Services	960
8982	02-26-2014 00:00:00	0	BPO	ADP Inc	86826
8705	02-26-2014 00:00:00	0	BPO	ADP Inc	4341
8982	02-26-2014 00:00:00	0	Webcom	Breathing Buildings	6951
8705	02-26-2014 00:00:00	0	Webcom	Breathing Buildings	348
8705	02-26-2014 00:00:00	0	Monaco	Xerox UK Ltd.	36600
8982	02-26-2014 00:00:00	0	Monaco	Xerox UK Ltd.	168000
8709	02-26-2014 00:00:00	0	BPO	ADP Inc	87
8709	02-26-2014 00:00:00	0	BPO	ADP Inc	41
8881	02-26-2014 00:00:00	0	Services	Vodafone Ltd (UK)	25859
8982	02-27-2014 00:00:00	0	Monaco	Natus Medical Inc.	14400
8705	02-27-2014 00:00:00	0	Monaco	Natus Medical Inc.	211
8705	02-27-2014 00:00:00	0	Monaco	AvMed Inc.	5131
8709	02-27-2014 00:00:00	0	Monaco	Natus Medical Inc.	14
8709	02-27-2014 00:00:00	0	Monaco	Natus Medical Inc.	3
8982	02-27-2014 00:00:00	0	Monaco	Advantech Technologies Ltd	10200
8709	02-27-2014 00:00:00	0	Monaco	Advantech Technologies Ltd	10
8709	02-28-2014 00:00:00	0	Maintenance	Comcast Cable Communications LLC	630
9182	02-28-2014 00:00:00	0	Maintenance	CDW Corporation	343710
8709	02-28-2014 00:00:00	0	Monaco	"Blue Coat Systems, Inc."	788
8705	02-28-2014 00:00:00	0	Monaco	Fujitsu Network Communications	67066
8982	02-28-2014 00:00:00	0	Monaco	Fujitsu Network Communications	47813
8982	02-28-2014 00:00:00	0	Monaco	Citrix Systems Inc	528839
8981	02-28-2014 00:00:00	0	Monaco	Citrix Systems Inc	906581
8981	02-28-2014 00:00:00	0	Monaco	Citrix Systems Inc	906581
8981	02-28-2014 00:00:00	0	Monaco	Citrix Systems Inc	906581
8981	02-28-2014 00:00:00	0	Monaco	Citrix Systems Inc	906581
8881	02-28-2014 00:00:00	0	Services	Edmunds.com Inc	79000
8705	02-28-2014 00:00:00	0	iCentera	SendWordNow	366
8705	02-28-2014 00:00:00	0	Leadformix	ZwillGen	4200
8709	02-28-2014 00:00:00	0	BPO	Tufts Associated Health Plans Inc.	1607
8709	02-28-2014 00:00:00	0	BPO	Tufts Associated Health Plans Inc.	186
8709	02-28-2014 00:00:00	0	BPO	MVP Health Plans Inc.	1215
8709	02-28-2014 00:00:00	0	BPO	MVP Health Plans Inc.	140
8709	02-28-2014 00:00:00	0	Actek	"Excellus Health Plan, Inc."	574
8709	02-28-2014 00:00:00	0	Actek	"Excellus Health Plan, Inc."	155
8709	02-28-2014 00:00:00	0	Actek	"Excellus Health Plan, Inc."	66
8709	02-28-2014 00:00:00	0	Monaco	Bluegreen Corporation	1035
8709	02-28-2014 00:00:00	0	Monaco	Bluegreen Corporation	227
8709	02-28-2014 00:00:00	0	Monaco	Bluegreen Corporation	130
8709	02-28-2014 00:00:00	0	BPO	Millennium: The Takeda Oncology Company	216
8709	02-28-2014 00:00:00	0	BPO	Millennium: The Takeda Oncology Company	54
8709	02-28-2014 00:00:00	0	BPO	Millennium: The Takeda Oncology Company	54
8709	02-28-2014 00:00:00	0	Monaco	BlueCross BlueShield of Michigan	1007
